peg_x,peg_y,peg_z,peg_qw,peg_qx,peg_qy,peg_qz,q_init_ur_shoulder_pan_joint,q_init_ur_shoulder_lift_joint,q_init_ur_elbow_joint,q_init_ur_wrist_1_joint,q_init_ur_wrist_2_joint,q_init_ur_wrist_3_joint,q_reach_ur_shoulder_pan_joint,q_reach_ur_shoulder_lift_joint,q_reach_ur_elbow_joint,q_reach_ur_wrist_1_joint,q_reach_ur_wrist_2_joint,q_reach_ur_wrist_3_joint,peg_site_x,peg_site_y,peg_site_z,ee_init_x,ee_init_y,ee_init_z
-0.4608235,-0.21125534,0.38501954,-0.021371732,-0.3931598,0.3455251,-0.85181046,1.5493745,-4.106327,1.5437161,0.075865775,-0.84442586,0.40125942,1.6725118,-3.974302,1.4265735,0.000801187,-0.9384215,0.4953754,-0.4608235,-0.21125534,0.38501954,-0.5263261,-0.15071046,0.33981198
0.916762,-0.32867172,0.5189003,-0.06534246,-0.21086237,0.3855677,0.89588225,6.074538,-0.28961346,-0.00680846,-5.1132135,-4.1332865,0.97696275,6.1565285,-0.606526,0.4751888,-5.24244,-4.0867395,1.0529616,0.916762,-0.32867172,0.5189003,0.9595824,-0.39500073,0.45752537
0.16610515,0.6353899,-0.19492383,0.5496615,0.1467896,0.36716324,-0.7358778,-1.9479667,-3.3010595,-1.3432257,3.7756276,-2.024348,1.6480973,-2.0267596,-3.1256592,-1.6567692,3.8798282,-2.038596,1.5777351,0.16610515,0.6353899,-0.19492383,0.1473459,0.7055643,-0.26365262
0.32550323,-0.061822664,0.71218187,-0.37177154,0.23910102,0.58772355,-0.6776413,-2.063515,4.638814,2.1166382,5.5948033,-1.1820486,3.337429,-2.1437387,4.8100524,1.882106,5.6584563,-1.2698555,3.3553686,0.32550323,-0.061822664,0.71218187,0.40160793,5.2288273e-05,0.69269955
-0.14166513,0.6646187,0.5623952,-0.44034523,0.1875041,-0.3367181,0.8109003,0.99919695,-1.4908173,1.9700325,4.2351694,-0.77995116,-1.5657859,0.8412383,-1.6131462,1.8716111,4.5968676,-0.7846007,-1.772314,-0.14166513,0.6646187,0.5623952,-0.201729,0.7027143,0.49210256
0.4108817,-0.0728262,-0.30783248,-0.48632857,0.3145465,-0.057588205,0.81315964,3.3740082,-3.9490592,0.1889003,4.6423926,-4.7802353,-2.3930166,3.38224,-3.9112625,0.36840758,4.445959,-4.7729154,-2.3917444,0.4108817,-0.0728262,-0.30783248,0.35412502,-0.0940551,-0.38738132
0.21954913,-0.4504307,0.9828925,0.3800888,-0.053339962,-0.2977976,-0.8740732,-3.4355798,-1.1886219,-1.107767,-2.0692408,1.064784,-2.7873013,-3.0827894,-1.3611575,-0.5181519,-2.70544,0.9709708,-2.3749068,0.21954913,-0.4504307,0.9828925,0.23286244,-0.5065449,0.9011982
0.25952938,-0.22692646,0.33225742,-0.71420926,0.16650021,-0.64119434,-0.22594832,-0.18002588,0.8345174,-1.207967,0.2140087,-2.2659888,1.418267,-0.072117485,0.6088891,-0.81554914,0.061652113,-2.19038,1.4431617,0.25952938,-0.22692646,0.33225742,0.17546408,-0.27968502,0.32002792
-0.60673136,-0.2202187,0.9834397,-0.27094156,0.3046583,-0.7019093,0.58403534,1.3697339,4.181256,-1.1331856,-3.3920689,-5.740986,-2.8669827,1.5148202,4.1115956,-1.0528728,-3.3320153,-5.616602,-2.951465,-0.60673136,-0.2202187,0.9834397,-0.68035287,-0.15473965,1.0005383
0.08446318,-0.7233567,0.37667376,0.33456507,-0.52518505,0.65895694,0.42192724,-1.7517923,0.4366534,1.3733685,0.9299751,-1.4051826,-1.7279145,-1.8467096,0.6382362,1.2936202,0.7650465,-1.3215966,-1.680489,0.08446318,-0.7233567,0.37667376,0.08468836,-0.8141048,0.4186825
0.60326445,-0.4515671,0.17165448,-0.91784036,0.3636565,0.13580051,-0.082953006,-0.56895566,-0.64821094,1.7095509,6.0795703,-4.3209205,-2.4642723,-0.49032885,-0.8477239,1.8822471,6.125727,-4.2766047,-2.4076633,0.60326445,-0.4515671,0.17165448,0.6342264,-0.5160698,0.10179204
-0.66121656,-0.18825613,0.8856479,-0.29064226,0.57199866,-0.7587093,-0.11271552,2.7715125,-0.5782298,2.050539,3.379079,-5.3295903,3.1872473,2.6360636,-0.35684094,2.0050247,3.1059701,-5.355256,3.3512022,-0.66121656,-0.18825613,0.8856479,-0.6924245,-0.2386092,0.96621233
-0.12719516,0.5058799,1.2166201,-0.03772298,0.5078457,-0.48107886,0.7136055,0.22156799,-0.23733649,-1.6661998,-1.2911305,0.6458952,0.81139445,-0.014610638,-0.20399341,-1.611889,-1.355802,0.882641,0.7795098,-0.12719516,0.5058799,1.2166201,-0.20330502,0.5707085,1.2144889
-0.39329442,0.51316214,0.20265058,-0.7987836,-0.10445974,0.030937817,-0.591672,-0.6127347,2.5347142,1.3871095,-5.311004,-1.4459623,-0.3294102,-0.5966192,2.679781,1.4175578,-5.4870305,-1.450211,-0.3282661,-0.39329442,0.51316214,0.20265058,-0.40071306,0.5335113,0.10502437
0.29557472,0.058082424,0.4846675,-0.8646045,-0.22049691,-0.07180548,-0.44574,-0.51439655,-1.1397395,1.600232,1.562185,1.4431245,-3.0713067,-0.5314009,-1.1153936,1.3208083,1.8202609,1.4571044,-3.0813386,0.29557472,0.058082424,0.4846675,0.2635012,0.089809634,0.3954225
0.10327846,-0.036621492,0.409439,0.4380902,0.59574103,-0.62062174,-0.26076463,-5.477699,3.1085503,-1.684506,-2.0004086,2.0703928,5.712192,-5.596176,3.01262,-1.3482891,-2.203025,1.9689802,5.7881417,0.10327846,-0.036621492,0.409439,0.18872575,-0.01679107,0.45745477
0.3824974,0.7013838,0.7814257,-0.37603945,0.07961483,0.58300453,-0.7157943,-5.442534,0.518437,-2.3024962,5.238386,-1.4675816,0.3151558,-5.4916897,0.28410092,-2.4620178,5.6330357,-1.4208508,0.29904988,0.3824974,0.7013838,0.7814257,0.43774152,0.7788584,0.7506723
-0.065915786,0.9070577,0.43262112,-0.9037697,-0.33797646,-0.26199165,-0.018238068,4.6650653,2.378596,1.6777538,-1.7517766,-4.1883993,-3.0248828,4.5639443,2.458427,1.7921029,-1.9959213,-4.1107745,-3.1213584,-0.065915786,0.9070577,0.43262112,-0.11450461,0.96719265,0.36919466
-0.41440016,0.5083716,0.017392833,0.16594876,0.0018779463,-0.0052605215,-0.98611856,2.0515764,-0.4844644,1.6076481,3.592832,-1.5720775,0.148602,2.0914783,-0.6791884,1.6474845,3.7555761,-1.6150283,0.18590906,-0.41440016,0.5083716,0.017392833,-0.4138552,0.5073964,-0.08260093
0.56856775,0.26457015,1.076181,-0.63710725,-0.688203,-0.27954835,0.20572723,-0.57674927,-0.9375046,0.63232845,0.48687717,-0.6188909,0.55347663,-0.6771009,-0.67796135,0.24930996,0.6323723,-0.749895,0.5217485,0.56856775,0.26457015,1.076181,0.56126374,0.3637641,1.0865351
0.86083645,0.3631973,0.6072964,0.30510676,-0.24695988,-0.37266117,0.8408593,-0.0048251273,0.47169867,-1.7509751,-1.0687073,-1.0700266,-0.70033664,-0.10277092,0.39978418,-1.9463587,-0.8026161,-1.0013244,-0.7379559,0.86083645,0.3631973,0.6072964,0.92510843,0.41079858,0.5472695
0.16127661,-0.17708696,-0.16399021,0.3472245,-0.06605645,0.27007335,-0.89561826,-3.774553,-3.076079,-1.7156606,5.827338,-4.5358057,-2.9882166,-3.7935543,-2.873114,-1.7437971,5.6493487,-4.557339,-2.9949093,0.16127661,-0.17708696,-0.16399021,0.13068913,-0.13329773,-0.24852961
0.4487676,-0.5152081,0.92655087,-0.031363335,-0.29865536,-0.9352728,0.18731268,2.2836063,-2.9979262,-0.92045397,-0.54268163,-1.8550367,-1.2923793,2.2609758,-3.2532258,-0.623684,-0.60731024,-1.8316325,-1.2666353,0.4487676,-0.5152081,0.92655087,0.45408934,-0.47829708,1.0193369
0.1150078,0.38751763,-0.2428866,-0.84496427,0.12694752,0.19390371,0.48199695,1.3077312,-5.7369385,0.22552538,-5.1514683,-4.411374,0.8219541,1.3596427,-5.917237,0.35631528,-5.0814085,-4.428645,0.8743503,0.1150078,0.38751763,-0.2428866,0.13553849,0.3473722,-0.33214375
-0.012585547,-0.42215943,1.2977085,-0.062250283,-0.9875681,-0.14002211,0.035042945,1.772305,2.5116868,2.137377,-2.9627976,-1.6458884,-3.0580118,1.7908137,2.2367449,2.1670837,-2.7099543,-1.6206448,-3.0960944,-0.012585547,-0.42215943,1.2977085,-0.007407372,-0.4088828,1.396688
-0.46247932,-0.3894313,0.73903835,-0.3450092,-0.90926546,0.09199537,-0.21387342,-2.1483886,0.837511,-0.8764146,-2.0450776,-4.0259657,-2.9527986,-2.0646243,0.60772747,-0.27771938,-2.4576738,-4.0602136,-3.0379384,-0.46247932,-0.3894313,0.73903835,-0.49502504,-0.32275525,0.80608374
0.73242486,0.43362027,0.5216986,0.6403724,-0.61184996,-0.40804604,0.22149773,4.438462,3.2067215,-0.32991758,-3.069217,-5.9141607,3.5746796,4.5599475,3.1000984,-0.109189,-3.1233904,-5.8194065,3.511483,0.73242486,0.43362027,0.5216986,0.8117898,0.37333414,0.5298709
-0.15805204,0.18912455,0.454415,0.31815252,0.25844476,0.5739635,0.70890844,-5.362737,-0.8123933,1.8170447,-1.1964374,-1.3544115,0.034255505,-5.370581,-0.7356876,1.5100678,-0.98694533,-1.3862165,0.034304507,-0.15805204,0.18912455,0.454415,-0.23121637,0.124192,0.43366057
0.4654558,0.5998347,1.0547405,-0.08417056,-0.54226255,-0.5624831,0.6184492,0.40464702,-1.9712739,1.9977963,6.000816,1.0638953,-3.914699,0.07476767,-2.3223407,2.2091966,6.067943,0.74355686,-3.798705,0.4654558,0.5998347,1.0547405,0.52305925,0.67853665,1.0768278
0.23019868,-0.8868268,0.8166262,-0.108439855,-0.33433253,0.234529,0.9063436,1.623641,4.0745635,-0.6896166,-1.3225636,-4.010603,3.1283066,1.5582594,4.17989,-0.67765635,-1.439186,-4.0190105,3.0960407,0.23019868,-0.8868268,0.8166262,0.29588917,-0.9220886,0.7499826
-0.13343567,0.07102708,1.1133537,0.73402244,-0.5514997,0.3884014,0.07876189,-5.182675,-0.021121051,-1.367357,-1.842181,1.5341573,5.5660243,-5.1895475,-0.11903061,-0.9971876,-2.1132078,1.5400892,5.556989,-0.13343567,0.07102708,1.1133537,-0.1817673,-0.016053803,1.1043553
0.79338145,-0.40825444,0.3039188,-0.79805636,-0.49196434,0.13608526,0.32024667,-3.946741,2.879838,0.28890058,-1.8440181,-3.6613312,-4.8895755,-4.0422993,3.0901392,0.008440029,-1.8593123,-3.6858292,-5.0099907,0.79338145,-0.40825444,0.3039188,0.84661216,-0.33844757,0.25602844
-0.14387819,-0.3079602,1.1341306,0.0048736236,0.7760661,-0.10478507,0.62186635,2.5435176,-2.9837663,1.1880016,1.5275289,-5.1452503,-1.5777977,2.6334095,-2.9620123,0.9646057,1.7489951,-5.070657,-1.608661,-0.14387819,-0.3079602,1.1341306,-0.24029793,-0.29417127,1.1567823
-0.47742325,0.34572163,1.0639231,-0.02553915,-0.303975,-0.8069418,0.50575876,0.31776515,-3.7835183,1.7225969,-1.8431375,-0.7847984,0.18251109,0.40307054,-3.7875779,1.502475,-1.530276,-0.88440347,0.096532054,-0.47742325,0.34572163,1.0639231,-0.45079738,0.42889786,1.1126343
-0.21435197,0.6836935,0.21017943,-0.21756737,-0.03933405,-0.43515,0.8727896,-0.7086861,-2.3527918,-2.1266134,3.6715412,5.2430496,3.2990565,-0.49697405,-2.158466,-2.3776999,3.643938,5.38631,3.453449,-0.21435197,0.6836935,0.21017943,-0.22642079,0.761364,0.14835997
0.14305462,-0.22889753,1.2011707,-0.052135672,0.17212662,0.84997123,0.49517995,0.21855919,0.13818648,-1.9837909,2.9414742,-2.4944534,0.7004844,0.558353,0.18266746,-1.8629627,2.449733,-2.3244734,0.28255886,0.14305462,-0.22889753,1.2011707,0.13487065,-0.31487006,1.2515864
-0.19205236,-0.19837958,0.33352178,-0.14662963,0.5603205,0.5925131,0.55988294,-5.4830294,-6.151358,2.0393915,-1.8499266,-1.8392661,-0.9291502,-5.442993,-6.189078,1.7953814,-1.5727603,-1.7817471,-0.916651,-0.19205236,-0.19837958,0.33352178,-0.23741916,-0.2811591,0.36652794
-0.008033524,0.5982632,0.6221683,-0.6857285,-0.33527002,-0.5521414,-0.3354256,0.6867785,-0.67679995,1.0349951,-0.5662504,-0.8130648,0.69567686,0.5818029,-0.5686558,0.7536448,-0.4061343,-0.8869902,0.710294,-0.008033524,0.5982632,0.6221683,-0.106248975,0.6072036,0.6056215
-0.105059125,0.058600456,1.4872476,0.47264272,-0.7818715,-0.20105906,0.35335687,5.8669014,-2.1350155,-0.36771908,-0.93749094,4.45819,5.821046,5.8363004,-2.4293985,-0.010918036,-1.0572519,4.49529,5.813528,-0.105059125,0.058600456,1.4872476,-0.03079737,-0.001099599,1.5175972
-0.3944725,0.255766,0.94534034,0.116906896,0.9077707,0.011244642,-0.40268934,2.7357788,5.8998246,1.1261591,3.2320642,-4.2483797,-1.3410035,2.8299408,6.1559315,0.72818905,3.3501923,-4.2618423,-1.4158493,-0.3944725,0.255766,0.94534034,-0.32162553,0.27789655,1.0101752
0.44355208,0.29376182,0.0745297,0.6405785,0.49483773,0.40549988,-0.42469355,3.0519652,3.0954862,-1.5051374,5.536372,-3.4287136,-4.1859202,2.8795805,3.1753576,-1.3995426,5.081093,-3.574296,-4.4785686,0.44355208,0.29376182,0.0745297,0.43363205,0.39160094,0.056388605
-0.5668561,0.06727089,0.84371746,0.61682594,-0.6183616,0.39627865,-0.2830512,-4.6410933,5.0370045,2.302467,2.185844,0.49810186,6.072671,-4.8904386,5.116216,2.265228,2.1458278,0.7320165,6.0847464,-0.5668561,0.06727089,0.84371746,-0.65074867,0.013420031,0.85159904
-0.62969726,-0.08682654,0.5667593,0.70518875,0.31524727,0.16207136,0.6140528,3.4060612,-1.6375592,2.2364411,3.494929,-2.017439,-2.8722317,3.4396572,-1.8989352,2.194762,3.8077247,-1.9840032,-2.843129,-0.62969726,-0.08682654,0.5667593,-0.6912711,-0.062268846,0.49188888
0.78256404,-0.24313939,0.6037222,-0.17748182,0.2574907,0.9053466,-0.28730875,-3.6383004,-3.290563,-0.9275974,-0.75783044,-2.215517,4.5665016,-3.7299023,-3.4762285,-0.7399627,-0.7165616,-2.2431042,4.6633162,0.78256404,-0.24313939,0.6037222,0.82949644,-0.20025657,0.680913
-0.28794202,0.6503109,0.7298427,0.13595589,-0.35261673,-0.56758815,0.7314514,2.5004768,0.3792417,-0.89397746,2.9287684,3.0032957,-1.0949252,2.6368551,0.2730998,-0.7442986,3.0894904,2.8590698,-0.88106185,-0.28794202,0.6503109,0.7298427,-0.22092423,0.7237554,0.71914166
-0.10258659,-0.102934495,0.02261738,-0.5908846,0.07960606,-0.71600074,0.36312693,5.246962,0.41278526,1.0221759,-1.3892804,-2.167866,-4.007239,5.3582435,0.43571597,0.7368006,-1.1697323,-2.0624752,-4.027235,-0.10258659,-0.102934495,0.02261738,-0.19298278,-0.060342256,0.026416222
-0.50047606,-0.390644,0.786492,0.055093247,-0.91771084,0.21156998,-0.3316771,-2.3091993,5.837235,2.1188126,-2.7702925,2.0882049,3.5540414,-2.1982553,6.074174,2.0325742,-2.978853,2.1262102,3.4385536,-0.50047606,-0.390644,0.786492,-0.56368405,-0.38672137,0.863883
-0.35605693,-0.5621111,0.99802125,0.16079201,-0.85478383,-0.48343733,-0.09888799,-5.1814528,-2.371825,-2.0844588,5.679823,-1.7168446,-1.664981,-5.166574,-2.6052744,-2.1144643,5.930487,-1.6746527,-1.6810557,-0.35605693,-0.5621111,0.99802125,-0.35741594,-0.5991608,1.0908947
0.3460387,-0.44188097,1.2190115,0.41499808,0.77224654,-0.23645745,-0.4189269,-1.8845675,-1.0494329,1.1552616,3.4285784,0.8200944,-2.8905382,-1.9676006,-0.86637974,0.96536744,3.4368463,0.9159676,-2.8943794,0.3460387,-0.44188097,1.2190115,0.43036756,-0.39759648,1.2494669
0.4281646,-0.46733007,1.0908954,0.12891018,0.86284673,-0.48425832,0.06611789,2.3626328,-2.5753248,-1.3902698,-0.55251145,4.501197,1.3508494,2.3452518,-2.783015,-1.2479256,-0.48983863,4.5188456,1.3534062,0.4281646,-0.46733007,1.0908954,0.42923984,-0.4386805,1.1866975
0.017521055,0.50767535,0.2822265,-0.108134314,0.31448936,-0.25060782,-0.909175,1.673666,0.45232427,-1.0072455,-0.30856478,-2.0090225,0.4968991,1.7387516,0.18312763,-0.62853026,-0.41422307,-1.9840896,0.541376,0.017521055,0.50767535,0.2822265,0.06928637,0.45530468,0.21456808
-0.59545755,0.47906184,0.73569447,-0.49026752,-0.2871821,-0.3909172,0.72411877,0.1136844,3.1957839,0.74940753,0.53340596,-0.56871533,-2.52096,0.2526748,3.261098,0.70850235,0.31642553,-0.61402684,-2.2901099,-0.59545755,0.47906184,0.73569447,-0.59219754,0.56383514,0.68275243
0.17113526,0.07041924,-0.03290072,-0.69087887,-0.30653456,0.65114886,-0.06876168,-2.915042,-5.7667994,1.2948589,-1.8122115,-1.9070084,5.0717983,-2.8440459,-5.7853327,1.0488751,-1.5465348,-1.8291664,5.068436,0.17113526,0.07041924,-0.03290072,0.25689268,0.1217297,-0.02930907
-0.060671326,-0.7567567,1.0688757,-0.7146621,0.39264292,-0.46931022,-0.33887693,4.7362285,-0.13214844,-1.7364159,5.2906713,4.261291,-1.1949995,4.801177,-0.27210352,-1.8131078,5.507033,4.2499433,-1.1788238,-0.060671326,-0.7567567,1.0688757,-0.10113944,-0.8446858,1.0437597
-0.24353951,0.2513238,0.96981287,0.29020008,-0.82258564,-0.45501336,-0.17916352,5.318724,3.732643,-1.7574867,-6.112006,4.309356,0.52269644,5.2790856,3.4953191,-1.4636052,-6.1417527,4.357946,0.5631956,-0.24353951,0.2513238,0.96981287,-0.246606,0.18727656,1.0465498
-0.61487997,0.5836137,0.8289776,-0.62546873,-0.14236918,-0.54695606,0.53792095,-3.9761848,4.8065095,1.4600836,0.38660437,-4.5700016,-4.208524,-3.960918,4.5996428,1.5601642,0.4956346,-4.571505,-4.203913,-0.61487997,0.5836137,0.8289776,-0.66798407,0.660267,0.79286355
-0.596999,-0.43739846,0.01025617,-0.38718212,0.26382133,-0.7119876,-0.5230315,0.23894013,-3.7287786,-0.82760715,4.8315644,-2.6002789,1.2300646,0.023866287,-3.7188814,-0.89566064,4.9548883,-2.8111827,1.3163048,-0.596999,-0.43739846,0.01025617,-0.6245354,-0.53230625,0.025561787
0.36257005,-0.092613935,0.48029807,0.5199905,0.84221256,0.025495753,-0.14013526,-1.3354414,-0.11004932,1.1695997,5.6944294,-1.1511685,-6.1677947,-1.4305779,0.051531047,0.808754,5.8535213,-1.200128,-6.1417365,0.36257005,-0.092613935,0.48029807,0.38352326,-0.0043108626,0.5222925
0.43641558,0.095283486,0.29421136,0.26988626,0.4313276,0.14803776,-0.8480582,-1.7625519,-0.4120434,2.5437648,0.24145795,0.9707497,-1.0685538,-1.9634966,-0.72341514,2.545042,0.6223948,1.1595192,-1.2095034,0.43641558,0.095283486,0.29421136,0.5015831,0.1436743,0.23580311
0.18760669,0.033068586,0.13401951,0.7349482,-0.6551476,-0.14988583,0.09037115,-1.3312715,2.7167726,-0.91026086,-4.811424,-1.4542013,-6.179883,-1.3131154,2.5625024,-0.3968734,-5.1877117,-1.4745955,-6.1685505,0.18760669,0.033068586,0.13401951,0.22147965,-0.06052226,0.124356344
-0.0061199986,0.6305398,0.5578275,0.9537318,0.12718834,-0.242713,0.123730496,1.7363837,-1.4570541,1.8209171,4.084707,-2.0660799,-3.3015614,1.8287804,-1.5320975,1.6638576,4.36657,-2.0845387,-3.2004135,-0.0061199986,0.6305398,0.5578275,0.037029207,0.6608067,0.47284478
-0.078152955,0.70153856,0.90482354,0.6564296,0.7229266,0.104955025,-0.18831286,1.6244149,-1.9619895,2.1787703,-0.28605944,1.7624286,0.41103113,1.6525266,-2.2501996,2.3237057,-0.1428826,1.7646616,0.41391057,-0.078152955,0.70153856,0.90482354,-0.0647048,0.8004015,0.91155124
0.11954321,0.05102852,0.2897157,0.2552847,0.4448733,-0.3920192,0.7637005,-1.0597208,-0.14867681,1.4988719,1.4835851,1.5784441,-5.1358194,-1.0545876,-0.13765444,1.2250359,1.7443817,1.5780867,-5.112207,0.11954321,0.05102852,0.2897157,0.07160852,0.13361944,0.26003397
0.07059929,-0.09072031,0.9631243,-0.40038127,0.06783131,-0.657487,-0.6346689,0.59884727,-1.5384836,1.4341093,-0.04977093,-2.1017358,0.59489083,0.6749109,-1.2746899,1.074866,0.039662804,-1.9991593,0.5537477,0.07059929,-0.09072031,0.9631243,0.026560275,-0.1796093,0.9505023
-0.16081543,0.040345527,1.4462143,-0.103076726,-0.910141,-0.18824397,-0.35437655,4.0704613,5.6554117,-2.1528945,-1.4682038,-2.2050757,-5.0809584,3.752539,5.3995285,-2.3428726,-0.8612286,-2.025641,-4.7657933,-0.16081543,0.040345527,1.4462143,-0.22920267,0.04576655,1.5189729
-0.6802072,0.16423994,0.6980741,0.45757186,0.86785436,0.19235538,0.02135915,3.3001006,-0.395845,1.6969141,3.5907402,-3.74302,5.0912924,3.3980575,-0.13694477,1.4655839,3.3887038,-3.7986631,4.88537,-0.6802072,0.16423994,0.6980741,-0.70151776,0.24283937,0.75610846
0.050136313,0.23034556,0.84659415,0.81094825,-0.0907558,-0.043196563,-0.5764203,4.9249477,3.9217367,1.0367526,-3.5742998,-4.638591,-1.6995294,4.8973665,4.264749,0.34212235,-3.2202072,-4.6411934,-1.7062469,0.050136313,0.23034556,0.84659415,0.046679653,0.21064603,0.74861467
0.37767926,0.59978193,0.9025854,-0.68315166,-0.66267014,-0.004928976,-0.3068351,0.04773165,-1.1838086,1.1737813,-0.32477602,-0.40163842,-0.10217289,-0.107820034,-1.1235074,1.0458274,-0.18211724,-0.53694475,-0.1924026,0.37767926,0.59978193,0.9025854,0.3363397,0.6900203,0.8904166
0.7714126,-0.410772,0.8108161,-0.7513787,-0.06730046,0.6390713,-0.14996183,-1.2645228,-0.6384408,0.7150387,1.6158526,0.18425633,-3.353448,-1.4257662,-0.7987407,1.0566868,1.9080281,0.23229548,-3.8453684,0.7714126,-0.410772,0.8108161,0.865431,-0.38149112,0.79340446
0.09326422,0.40313688,0.44914597,0.9723559,0.2322012,-0.004148967,-0.024278345,0.38257957,-2.515437,2.6512103,-1.9221034,-1.1365708,2.0433831,0.23865859,-2.6344798,2.3912268,-1.4745836,-1.1550565,1.9016579,0.09326422,0.40313688,0.44914597,0.09519857,0.44827318,0.3599329
-0.31387725,-0.31248194,0.20701712,-0.20891666,-0.52892375,0.2396826,-0.78685814,4.5632014,-0.3709849,1.5847595,-1.8161204,-2.5258412,4.0398717,4.669062,-0.30183482,1.2462875,-1.4048806,-2.403228,4.172252,-0.31387725,-0.31248194,0.20701712,-0.3871001,-0.2526625,0.17445874
0.08899925,-0.6420848,1.1002022,0.44602638,0.18217668,-0.4940352,-0.72374123,-2.474019,-1.0661513,0.42990497,2.6622438,0.50647795,-2.2830484,-2.6758492,-1.088546,0.40655658,2.9659135,0.61135393,-2.5870218,0.08899925,-0.6420848,1.1002022,0.15943955,-0.69734436,1.0556539
-0.35095254,0.00067276467,0.2744816,0.6816959,-0.5974531,-0.001652477,-0.4223006,1.5174417,6.1762667,1.6680391,-5.0202446,1.105317,-5.5766997,1.4115734,6.0584135,1.5981511,-4.8709073,1.1970192,-5.5912504,-0.35095254,0.00067276467,0.2744816,-0.4011882,-0.080923066,0.24587217
0.14887604,-0.6310576,0.29956284,-0.034427,0.02406272,-0.056095045,0.99754155,-1.5457675,-0.90016747,1.4363399,4.307786,4.70258,-3.184428,-1.5301205,-0.9967906,1.3237582,4.4961066,4.694484,-3.1890807,0.14887604,-0.6310576,0.29956284,0.1436891,-0.6200319,0.20030798
0.073925875,-0.045377355,0.6559192,0.25151977,0.4366048,-0.8621302,0.053343963,-4.5883107,3.037565,-1.8625417,3.817321,-4.2814436,4.015154,-4.8231506,2.9409788,-1.5566959,3.7297938,-4.343044,4.2631125,0.073925875,-0.045377355,0.6559192,0.11263639,-0.014216521,0.74269766
-0.00096104405,-0.34829977,1.0740027,0.1470566,0.4878121,-0.70850015,-0.4883045,2.9556067,-5.9995728,-1.964647,2.2236514,-1.1296451,0.08943325,2.8667378,-5.926465,-1.8234508,1.9549655,-1.2174993,0.1285655,-0.00096104405,-0.34829977,1.0740027,0.06751705,-0.40314534,1.1219894
0.8441424,-0.02244251,0.46855906,0.0067112143,-0.86111337,0.009316339,0.5082833,-0.39894032,0.2519382,1.2686124,-5.1598,-1.2140635,-1.4094952,-0.481407,0.37616506,1.3397163,-5.3671627,-1.1541635,-1.3533105,0.8441424,-0.02244251,0.46855906,0.9316678,-0.024545401,0.5168797
0.47686008,0.08674251,-0.09591256,-0.8193444,0.34089845,-0.106645934,-0.4484302,-5.7587695,0.19128846,0.7808296,0.8316009,2.2322109,-1.9766142,-5.6530766,0.076542474,0.8030822,0.99649185,2.198306,-1.8515365,0.47686008,0.08674251,-0.09591256,0.48995796,0.021315215,-0.17039554
-0.49265635,-0.020670079,0.39008692,0.58682823,0.15981767,0.46091086,-0.6462601,-5.110011,-2.09037,-2.028113,4.814982,-5.406257,1.6137797,-4.9977193,-2.07641,-1.8428992,4.5627046,-5.315996,1.6790094,-0.49265635,-0.020670079,0.39008692,-0.5260947,0.057660688,0.33768302
0.13810903,0.08779723,0.5456039,-0.402054,0.4786654,-0.33403453,-0.70544523,1.4284458,-1.173384,1.9143913,5.1651154,4.155698,-5.0085025,1.5116507,-1.0557013,1.5975324,5.3660703,4.2413797,-4.984423,0.13810903,0.08779723,0.5456039,0.17878349,0.0021787516,0.51374376
-0.38582674,-0.17868352,1.2325608,0.17282675,0.45411742,0.6812717,0.54751915,-6.0295725,-0.65507627,-1.828428,-3.4194071,4.2771473,-0.12957741,-5.9680743,-0.39725563,-1.89617,-3.6204827,4.3966265,-0.15474454,-0.38582674,-0.17868352,1.2325608,-0.45910272,-0.23758864,1.2666315
0.4021783,-0.076848805,-0.3219452,0.011887939,0.07977164,-0.10596318,-0.9910938,-0.35518724,0.22705838,1.3707786,6.047427,1.7032664,-5.0631933,-0.27986595,0.017441677,1.6620138,5.960656,1.7346804,-5.0329957,0.4021783,-0.076848805,-0.3219452,0.41824245,-0.09766303,-0.41842684
0.16765109,0.65640706,0.76300776,0.043257676,-0.6656142,0.4378116,-0.6028329,0.4381907,-0.50537735,0.91387033,0.06771546,-0.64714706,-2.6057115,0.3306639,-0.35722715,0.63582224,0.114998475,-0.7411258,-2.5137727,0.16765109,0.65640706,0.76300776,0.08361252,0.70343393,0.78995204
-0.13631888,0.035785016,1.489662,-0.261062,-0.16571425,-0.9433161,-0.12058272,4.789679,-2.8850641,1.901564,5.8123918,2.1488132,-0.39047718,4.4768534,-3.119599,2.0055802,6.1270843,2.0587146,-0.03472692,-0.13631888,0.035785016,1.489662,-0.18956812,0.021687828,1.5731235
-0.057388034,-0.028058497,-0.07491079,0.8038901,-0.36680216,0.09989998,0.4574242,-0.7222091,2.9900773,-1.5095776,-3.7372215,4.307637,5.9511204,-0.83202547,3.1566746,-1.5073547,-3.9347246,4.374207,5.850124,-0.057388034,-0.028058497,-0.07491079,-0.03989292,-0.09617155,-0.14600602
-0.0049929274,-0.30518824,0.77255577,0.6113048,0.5062984,0.41208416,0.44738686,-0.9588107,-1.0582688,1.2789427,-0.42586735,-2.2683167,-0.0806642,-0.88127625,-0.80062497,0.81474614,-0.20465513,-2.169815,-0.069257624,-0.0049929274,-0.30518824,0.77255577,-0.10067698,-0.28015992,0.7577861
